"","year","id","dist","passen","fare","bmktshr","ldist","y98","y99","y00","lfare","ldistsq","concen","lpassen"
"16",2000,16,719,178,149,0.806100010871887,6.57786130905151,0,0,1,5.00394630432129,43.2682609558105,0.806100010871887,5.18178367614746
"17",2000,17,487,678,105,0.927900016307831,6.18826389312744,0,0,1,4.65396022796631,38.2946090698242,0.927900016307831,6.51914739608765
"18",2000,18,677,806,131,0.875400006771088,6.51767110824585,0,0,1,4.8751974105835,42.480037689209,0.875400006771088,6.69208383560181
"19",2000,19,982,181,193,0.657500028610229,6.88959121704102,0,0,1,5.26269006729126,47.4664688110352,0.657500028610229,5.19849681854248
"20",2000,20,1817,355,250,0.294799983501434,7.50494194030762,0,0,1,5.52146100997925,56.3241539001465,0.294799983501434,5.87211799621582
"21",2000,21,889,372,154,0.875,6.7900972366333,0,0,1,5.03695249557495,46.1054191589355,0.875,5.91889381408691
"22",2000,22,632,178,131,0.658300042152405,6.44888925552368,0,0,1,4.8751974105835,41.5881729125977,0.658300042152405,5.18178367614746
"23",2000,23,1554,197,169,0.563300013542175,7.34858751296997,0,0,1,5.12989854812622,54.0017395019531,0.563300013542175,5.28320360183716
"24",2000,24,328,1454,68,0.825399994850159,5.79301357269287,0,0,1,4.21950769424438,33.5590057373047,0.825399994850159,7.28207349777222
"25",2000,25,1113,208,156,0.3158999979496,7.01481437683105,0,0,1,5.04985618591309,49.2076225280762,0.3158999979496,5.33753824234009
"26",2000,26,494,167,124,0.509800016880035,6.20253562927246,0,0,1,4.82028150558472,38.4714469909668,0.509800016880035,5.11799383163452
"27",2000,27,610,182,158,0.753399968147278,6.41345882415771,0,0,1,5.06259489059448,41.132453918457,0.753399968147278,5.20400667190552
"28",2000,28,628,370,133,0.83899998664856,6.44254016876221,0,0,1,4.8903489112854,41.5063247680664,0.83899998664856,5.91350317001343
"29",2000,29,897,202,146,0.344999998807907,6.79905605316162,0,0,1,4.98360681533813,46.2271614074707,0.344999998807907,5.30826759338379
"30",2000,30,871,205,155,0.616299986839294,6.7696418762207,0,0,1,5.0434250831604,45.828052520752,0.616299986839294,5.32300996780396
"31",2000,31,1181,288,156,0.491699993610382,7.07411670684814,0,0,1,5.04985618591309,50.0431289672852,0.491699993610382,5.66296052932739
"32",2000,32,935,165,156,0.568700015544891,6.84054660797119,0,0,1,5.04985618591309,46.7930793762207,0.568700015544891,5.1059455871582
"33",2000,33,1648,337,226,0.404100000858307,7.40731763839722,0,0,1,5.42053508758545,54.8683547973633,0.404100000858307,5.8200831413269
"34",2000,34,655,138,295,0.834899961948395,6.48463535308838,0,0,1,5.68697547912598,42.0504951477051,0.834899961948395,4.92725372314453
"35",2000,35,907,490,118,0.570800006389618,6.81014251708984,0,0,1,4.77068471908569,46.3780403137207,0.570800006389618,6.1944055557251
"36",2000,36,412,147,122,0.883499979972839,6.02102327346802,0,0,1,4.80402088165283,36.2527198791504,0.883499979972839,4.99043273925781
"37",2000,37,324,729,72,0.771499991416931,5.78074359893799,0,0,1,4.27666616439819,33.4169960021973,0.771499991416931,6.59167385101318
"38",2000,38,535,272,121,0.591799974441528,6.28226661682129,0,0,1,4.79579067230225,39.4668731689453,0.591799974441528,5.60580205917358
"39",2000,39,759,161,124,0.956099987030029,6.63200187683105,0,0,1,4.82028150558472,43.9834480285645,0.956099987030029,5.08140420913696
"40",2000,40,125,87,158,0.996200025081635,4.82831382751465,0,0,1,5.06259489059448,23.312614440918,0.996200025081635,4.46590805053711
"41",2000,41,812,415,248,0.68970000743866,6.6995005607605,0,0,1,5.51342868804932,44.8833084106445,0.68970000743866,6.02827835083008
"42",2000,42,576,1268,173,0.616199970245361,6.35610771179199,0,0,1,5.15329170227051,40.4001045227051,0.616199970245361,7.14519596099854
"43",2000,43,449,156,185,0.921000003814697,6.10702276229858,0,0,1,5.22035598754883,37.295726776123,0.921000003814697,5.04985618591309
"44",2000,44,946,2188,177,0.748700022697449,6.8522424697876,0,0,1,5.17614984512329,46.9532279968262,0.748700022697449,7.69074296951294
"45",2000,45,712,547,115,0.508700013160706,6.56807804107666,0,0,1,4.74493217468262,43.1396484375,0.508700013160706,6.30444860458374
"46",2000,46,259,206,218,0.961399972438812,5.55682802200317,0,0,1,5.3844952583313,30.8783378601074,0.961399972438812,5.32787609100342
"47",2000,47,227,513,250,0.690400004386902,5.42495012283325,0,0,1,5.52146100997925,29.4300842285156,0.690400004386902,6.24027585983276
"48",2000,48,605,3415,173,0.459199994802475,6.40522861480713,0,0,1,5.15329170227051,41.0269546508789,0.459199994802475,8.13593292236328
"49",2000,49,373,508,216,0.956799983978271,5.9215784072876,0,0,1,5.37527847290039,35.0650901794434,0.956799983978271,6.23048162460327
"50",2000,50,554,616,197,0.536700010299683,6.3171648979187,0,0,1,5.28320360183716,39.9065742492676,0.536700010299683,6.42324686050415
"51",2000,51,1186,170,205,0.732800006866455,7.07834148406982,0,0,1,5.32300996780396,50.1029167175293,0.732800006866455,5.13579845428467
"52",2000,52,191,78,259,0.967699944972992,5.25227355957031,0,0,1,5.55682802200317,27.5863780975342,0.967699944972992,4.35670900344849
"53",2000,53,446,450,206,0.864700019359589,6.10031890869141,0,0,1,5.32787609100342,37.2138900756836,0.864700019359589,6.10924768447876
"54",2000,54,732,2644,189,0.476799994707108,6.59578037261963,0,0,1,5.24174690246582,43.5043182373047,0.476799994707108,7.8800482749939
"55",2000,55,432,642,116,0.627499997615814,6.06842565536499,0,0,1,4.75359010696411,36.8257904052734,0.627499997615814,6.4645881652832
"56",2000,56,1199,1303,221,0.491300016641617,7.08924293518066,0,0,1,5.39816284179688,50.2573661804199,0.491300016641617,7.17242479324341
"57",2000,57,594,1415,132,0.490900009870529,6.38687944412231,0,0,1,4.88280200958252,40.7922286987305,0.490900009870529,7.25488471984863
"58",2000,58,644,184,124,0.835899949073792,6.46769857406616,0,0,1,4.82028150558472,41.8311233520508,0.835899949073792,5.21493577957153
"59",2000,59,581,1653,137,0.717200040817261,6.36475086212158,0,0,1,4.91998100280762,40.5100517272949,0.717200040817261,7.41034698486328
"60",2000,60,515,460,127,0.725400030612946,6.2441668510437,0,0,1,4.84418725967407,38.9896202087402,0.725400030612946,6.13122653961182
"61",2000,61,306,710,110,0.665000021457672,5.72358512878418,0,0,1,4.70048046112061,32.7594261169434,0.665000021457672,6.56526517868042
"62",2000,62,859,759,197,0.816200017929077,6.75576877593994,0,0,1,5.28320360183716,45.6404113769531,0.816200017929077,6.63200187683105
"63",2000,63,692,1554,151,0.45279997587204,6.53958606719971,0,0,1,5.01727962493896,42.766185760498,0.45279997587204,7.34858751296997
"64",2000,64,432,434,235,0.826900005340576,6.06842565536499,0,0,1,5.45958566665649,36.8257904052734,0.826900005340576,6.07304430007935
"65",2000,65,341,176,269,0.956799983978271,5.83188247680664,0,0,1,5.59471130371094,34.0108528137207,0.956799983978271,5.17048406600952
"66",2000,66,270,955,119,0.707799971103668,5.59842205047607,0,0,1,4.77912330627441,31.3423290252686,0.707799971103668,6.8617115020752
"67",2000,67,693,808,168,0.636699974536896,6.54102993011475,0,0,1,5.12396383285522,42.7850723266602,0.636699974536896,6.69456195831299
"68",2000,68,1747,816,221,0.67519998550415,7.46565532684326,0,0,1,5.39816284179688,55.7360076904297,0.67519998550415,6.70441436767578
"69",2000,69,303,127,232,0.982900023460388,5.71373271942139,0,0,1,5.44673728942871,32.6467399597168,0.982900023460388,4.84418725967407
"70",2000,70,453,207,226,0.885199964046478,6.11589193344116,0,0,1,5.42053508758545,37.4041328430176,0.885199964046478,5.33271884918213
"71",2000,71,1946,1537,301,0.636900007724762,7.57353115081787,0,0,1,5.70711040496826,57.3583755493164,0.636900007724762,7.33758783340454
"72",2000,72,321,272,272,0.950800001621246,5.7714409828186,0,0,1,5.60580205917358,33.3095321655273,0.950800001621246,5.60580205917358
"73",2000,73,332,1120,106,0.588199973106384,5.80513477325439,0,0,1,4.66343927383423,33.6995887756348,0.588199973106384,7.02108383178711
"74",2000,74,595,1591,134,0.575900018215179,6.3885612487793,0,0,1,4.89784002304077,40.8137130737305,0.575900018215179,7.37211799621582
"75",2000,75,669,401,208,0.535199999809265,6.505784034729,0,0,1,5.33753824234009,42.3252258300781,0.535199999809265,5.99396133422852
"76",2000,76,906,1192,141,0.546000003814697,6.80903911590576,0,0,1,4.94876003265381,46.3630142211914,0.546000003814697,7.08338785171509
"77",2000,77,302,176,165,0.988900005817413,5.71042680740356,0,0,1,5.1059455871582,32.6089744567871,0.988900005817413,5.17048406600952
"78",2000,78,214,303,274,0.99099999666214,5.36597585678101,0,0,1,5.61312818527222,28.7936973571777,0.99099999666214,5.71373271942139
"79",2000,79,425,998,131,0.665600001811981,6.05208921432495,0,0,1,4.8751974105835,36.6277847290039,0.665600001811981,6.90575313568115
"80",2000,80,756,6768,168,0.622699975967407,6.62804126739502,0,0,1,5.12396383285522,43.9309310913086,0.622699975967407,8.81996059417725
"81",2000,81,508,272,107,0.959999978542328,6.23048162460327,0,0,1,4.67282867431641,38.8189010620117,0.959999978542328,5.60580205917358
"82",2000,82,516,439,132,0.914200007915497,6.24610662460327,0,0,1,4.88280200958252,39.0138473510742,0.914200007915497,6.08449935913086
"83",2000,83,761,254,204,0.716200053691864,6.63463354110718,0,0,1,5.31812000274658,44.0183639526367,0.716200053691864,5.53733444213867
"84",2000,84,822,205,232,0.718300044536591,6.71174049377441,0,0,1,5.44673728942871,45.0474586486816,0.718300044536591,5.32300996780396
"85",2000,85,1902,221,286,0.532500028610229,7.55066108703613,0,0,1,5.65599203109741,57.0124816894531,0.532500028610229,5.39816284179688
"86",2000,86,403,1982,133,0.658499956130981,5.99893665313721,0,0,1,4.8903489112854,35.9872398376465,0.658499956130981,7.59186172485352
"87",2000,87,665,2318,129,0.587700009346008,6.49978685379028,0,0,1,4.85981225967407,42.2472305297852,0.587700009346008,7.748459815979
"88",2000,88,1587,716,284,0.605099976062775,7.36960077285767,0,0,1,5.64897441864014,54.3110160827637,0.605099976062775,6.57368040084839
"89",2000,89,526,803,137,0.465700000524521,6.26530122756958,0,0,1,4.91998100280762,39.2539978027344,0.465700000524521,6.6883544921875
"90",2000,90,2173,353,320,0.679400026798248,7.6838641166687,0,0,1,5.76832103729248,59.0417671203613,0.679400026798248,5.86646795272827
"91",2000,91,904,230,230,0.834299981594086,6.80682945251465,0,0,1,5.43807935714722,46.3329277038574,0.834299981594086,5.43807935714722
"92",2000,92,356,1411,117,0.552699983119965,5.87493085861206,0,0,1,4.76217412948608,34.5148124694824,0.552699983119965,7.25205373764038
"93",2000,93,481,535,194,0.94269996881485,6.17586708068848,0,0,1,5.26785802841187,38.1413345336914,0.94269996881485,6.28226661682129
"94",2000,94,750,193,197,0.806100010871887,6.62007331848145,0,0,1,5.28320360183716,43.8253707885742,0.806100010871887,5.26269006729126
"95",2000,95,2094,244,305,0.587999999523163,7.64683151245117,0,0,1,5.72031164169312,58.4740333557129,0.587999999523163,5.49716806411743
"96",2000,96,1590,530,234,0.629500031471252,7.37148952484131,0,0,1,5.45532131195068,54.3388595581055,0.629500031471252,6.27287721633911
"97",2000,97,874,418,224,0.729800045490265,6.77308034896851,0,0,1,5.41164588928223,45.8746185302734,0.729800045490265,6.03548145294189
"98",2000,98,1892,523,303,0.64819997549057,7.5453896522522,0,0,1,5.71373271942139,56.9329032897949,0.64819997549057,6.25958156585693
"99",2000,99,2139,1237,370,0.638499975204468,7.66809368133545,0,0,1,5.91350317001343,58.7996597290039,0.638499975204468,7.12044429779053
"100",2000,100,2117,372,407,0.576099991798401,7.65775537490845,0,0,1,6.00881338119507,58.6412162780762,0.576099991798401,5.91889381408691
"101",2000,101,1920,341,347,0.596699953079224,7.56008052825928,0,0,1,5.84932470321655,57.1548194885254,0.596699953079224,5.83188247680664
"102",2000,102,215,453,97,0.748700022697449,5.37063789367676,0,0,1,4.57471084594727,28.8437519073486,0.748700022697449,6.11589193344116
"103",2000,103,2183,607,343,0.602999985218048,7.68845558166504,0,0,1,5.83773040771484,59.1123504638672,0.602999985218048,6.40852880477905
"104",2000,104,483,707,226,0.493699997663498,6.18001651763916,0,0,1,5.42053508758545,38.1926040649414,0.493699997663498,6.56103086471558
"105",2000,105,794,198,202,0.770799994468689,6.67708349227905,0,0,1,5.30826759338379,44.5834426879883,0.770799994468689,5.28826713562012
"106",2000,106,406,1769,135,0.694700002670288,6.0063533782959,0,0,1,4.90527486801147,36.0762825012207,0.694700002670288,7.4781699180603
"107",2000,107,674,188,233,0.754599988460541,6.5132303237915,0,0,1,5.4510383605957,42.4221687316895,0.754599988460541,5.23644208908081
"108",2000,108,264,217,112,0.680999994277954,5.57594919204712,0,0,1,4.71849870681763,31.0912094116211,0.680999994277954,5.37989711761475
"109",2000,109,540,3195,185,0.560699999332428,6.29156923294067,0,0,1,5.22035598754883,39.5838432312012,0.560699999332428,8.06934261322021
"110",2000,110,545,557,159,0.96940004825592,6.30078601837158,0,0,1,5.06890439987183,39.6999053955078,0.96940004825592,6.32256507873535
"111",2000,111,274,5,241,0.958299994468689,5.61312818527222,0,0,1,5.48479700088501,31.5072078704834,0.958299994468689,1.60943794250488
"112",2000,112,406,3,252,1,6.0063533782959,0,0,1,5.52942895889282,36.0762825012207,1,1.0986123085022
"113",2000,113,506,2,228,0.705899953842163,6.22653675079346,0,0,1,5.42934560775757,38.7697601318359,0.705899953842163,0.6931471824646
"114",2000,114,977,365,119,0.993499994277954,6.88448667526245,0,0,1,4.77912330627441,47.3961563110352,0.993499994277954,5.89989757537842
"115",2000,115,466,130,88,0.998300015926361,6.1441855430603,0,0,1,4.47733688354492,37.7510147094727,0.998300015926361,4.86753463745117
"116",2000,116,852,377,114,0.993399977684021,6.74758672714233,0,0,1,4.73619842529297,45.5299263000488,0.993399977684021,5.9322452545166
"117",2000,117,1342,436,183,0.524800002574921,7.20191621780396,0,0,1,5.20948600769043,51.8675956726074,0.524800002574921,6.0776424407959
"118",2000,118,1695,252,378,0.369599997997284,7.43543815612793,0,0,1,5.93489408493042,55.2857398986816,0.369599997997284,5.52942895889282
"119",2000,119,972,645,246,0.563400030136108,6.87935590744019,0,0,1,5.50533151626587,47.3255386352539,0.563400030136108,6.46925020217896
"120",2000,120,183,2035,95,0.77839994430542,5.20948600769043,0,0,1,4.55387687683105,27.138744354248,0.77839994430542,7.61825132369995
"121",2000,121,769,413,266,0.577199995517731,6.64509105682373,0,0,1,5.58349609375,44.1572341918945,0.577199995517731,6.02344751358032
"122",2000,122,525,353,125,0.941399991512299,6.26339817047119,0,0,1,4.82831382751465,39.2301559448242,0.941399991512299,5.86646795272827
"123",2000,123,280,208,74,0.985400021076202,5.63478946685791,0,0,1,4.30406522750854,31.7508525848389,0.985400021076202,5.33753824234009
"124",2000,124,152,963,83,0.706799983978271,5.02388048171997,0,0,1,4.4188404083252,25.2393741607666,0.706799983978271,6.8700532913208
"125",2000,125,1085,484,150,0.715100049972534,6.98933506011963,0,0,1,5.01063537597656,48.8508033752441,0.715100049972534,6.18208503723145
"126",2000,126,1238,506,197,0.444799989461899,7.12125253677368,0,0,1,5.28320360183716,50.7122383117676,0.444799989461899,6.22653675079346
"127",2000,127,335,290,95,0.951600015163422,5.8141303062439,0,0,1,4.55387687683105,33.8041114807129,0.951600015163422,5.66988086700439
"128",2000,128,290,163,90,0.98199999332428,5.66988086700439,0,0,1,4.49980974197388,32.1475486755371,0.98199999332428,5.09375
"129",2000,129,754,257,141,0.777600049972534,6.6253924369812,0,0,1,4.94876003265381,43.895824432373,0.777600049972534,5.54907608032227
"130",2000,130,446,215,141,0.677300035953522,6.10031890869141,0,0,1,4.94876003265381,37.2138900756836,0.677300035953522,5.37063789367676
"131",2000,131,1509,679,373,0.4375,7.3192024230957,0,0,1,5.9215784072876,53.5707244873047,0.4375,6.52062129974365
"132",2000,132,996,285,171,0.414399981498718,6.90374708175659,0,0,1,5.14166355133057,47.6617240905762,0.414399981498718,5.65248918533325
"133",2000,133,868,580,147,0.514500021934509,6.76619148254395,0,0,1,4.99043273925781,45.7813453674316,0.514500021934509,6.36302804946899
"134",2000,134,1163,305,179,0.512799978256226,7.05875825881958,0,0,1,5.18738603591919,49.8260688781738,0.512799978256226,5.72031164169312
"135",2000,135,1501,346,238,0.397799998521805,7.31388664245605,0,0,1,5.47227048873901,53.4929389953613,0.397799998521805,5.84643888473511
"136",2000,136,1471,684,278,0.803700029850006,7.29369783401489,0,0,1,5.62762117385864,53.1980285644531,0.803700029850006,6.52795791625977
"137",2000,137,1764,246,219,0.244500011205673,7.47533941268921,0,0,1,5.38907194137573,55.8806991577148,0.244500011205673,5.50533151626587
"138",2000,138,718,217,191,0.468199998140335,6.57646942138672,0,0,1,5.25227355957031,43.2499504089355,0.468199998140335,5.37989711761475
"139",2000,139,1308,305,347,0.305500000715256,7.1762547492981,0,0,1,5.84932470321655,51.4986305236816,0.305500000715256,5.72031164169312
"140",2000,140,682,481,112,0.805999994277954,6.52502965927124,0,0,1,4.71849870681763,42.5760116577148,0.805999994277954,6.17586708068848
"141",2000,141,370,697,150,0.962699949741364,5.91350317001343,0,0,1,5.01063537597656,34.9695205688477,0.962699949741364,6.54678535461426
"142",2000,142,360,264,258,0.917900025844574,5.88610410690308,0,0,1,5.55295944213867,34.6462211608887,0.917900025844574,5.57594919204712
"143",2000,143,611,2613,120,0.369199991226196,6.41509675979614,0,0,1,4.78749179840088,41.1534652709961,0.369199991226196,7.8682541847229
"144",2000,144,430,192,225,0.69870001077652,6.06378507614136,0,0,1,5.41610050201416,36.7694892883301,0.69870001077652,5.25749540328979
"145",2000,145,314,1333,68,0.393499970436096,5.74939298629761,0,0,1,4.21950769424438,33.0555191040039,0.393499970436096,7.19518709182739
"146",2000,146,337,53,183,0.39180001616478,5.8200831413269,0,0,1,5.20948600769043,33.8733673095703,0.39180001616478,3.97029185295105
"147",2000,147,1217,554,320,0.611800014972687,7.10414409637451,0,0,1,5.76832103729248,50.468864440918,0.611800014972687,6.3171648979187
"148",2000,148,1491,587,254,0.574999988079071,7.30720233917236,0,0,1,5.53733444213867,53.395206451416,0.574999988079071,6.37502479553223
"149",2000,149,408,811,152,0.836499989032745,6.01126718521118,0,0,1,5.02388048171997,36.1353340148926,0.836499989032745,6.69826793670654
"150",2000,150,925,1116,124,0.542500019073486,6.82979393005371,0,0,1,4.82028150558472,46.6460838317871,0.542500019073486,7.01750612258911
"151",2000,151,921,218,140,0.736400008201599,6.8254599571228,0,0,1,4.94164228439331,46.5869026184082,0.736400008201599,5.3844952583313
"152",2000,152,283,1202,62,0.704100012779236,5.64544677734375,0,0,1,4.12713432312012,31.8710689544678,0.704100012779236,7.09174203872681
"153",2000,153,1235,939,198,0.526899993419647,7.11882638931274,0,0,1,5.28826713562012,50.6776885986328,0.526899993419647,6.84481525421143
"154",2000,154,516,463,106,0.677500009536743,6.24610662460327,0,0,1,4.66343927383423,39.0138473510742,0.677500009536743,6.1377272605896
"155",2000,155,663,646,103,0.549000024795532,6.49677515029907,0,0,1,4.63472890853882,42.2080879211426,0.549000024795532,6.47079944610596
"156",2000,156,967,477,153,0.696799993515015,6.87419843673706,0,0,1,5.03043794631958,47.2546043395996,0.696799993515015,6.16751670837402
"157",2000,157,2107,990,159,0.497299998998642,7.65302038192749,0,0,1,5.06890439987183,58.5687217712402,0.497299998998642,6.897705078125
"158",2000,158,2330,1440,218,0.416399985551834,7.75362348556519,0,0,1,5.3844952583313,60.1186790466309,0.416399985551834,7.27239847183228
"159",2000,159,495,684,77,0.877099990844727,6.2045578956604,0,0,1,4.34380531311035,38.4965400695801,0.877099990844727,6.52795791625977
"160",2000,160,946,411,142,0.67849999666214,6.8522424697876,0,0,1,4.95582723617554,46.9532279968262,0.67849999666214,6.01859331130981
"161",2000,161,936,300,278,0.762699961662292,6.84161567687988,0,0,1,5.62762117385864,46.8077049255371,0.762699961662292,5.70378255844116
"162",2000,162,587,1014,94,0.892599999904633,6.37502479553223,0,0,1,4.54329490661621,40.640941619873,0.892599999904633,6.92165803909302
"163",2000,163,998,649,131,0.52319997549057,6.90575313568115,0,0,1,4.8751974105835,47.6894264221191,0.52319997549057,6.47543287277222
"164",2000,164,182,369,178,0.607800006866455,5.20400667190552,0,0,1,5.18178367614746,27.0816860198975,0.607800006866455,5.91079664230347
"165",2000,165,1183,211,168,0.305200010538101,7.07580900192261,0,0,1,5.12396383285522,50.0670738220215,0.305200010538101,5.35185813903809
"166",2000,166,1028,128,148,0.254900008440018,6.93537044525146,0,0,1,4.99721240997314,48.0993614196777,0.254900008440018,4.8520302772522
"167",2000,167,2288,235,184,0.275700002908707,7.73543357849121,0,0,1,5.21493577957153,59.8369331359863,0.275700002908707,5.45958566665649
"168",2000,168,787,1643,114,0.617299973964691,6.66822814941406,0,0,1,4.73619842529297,44.4652671813965,0.617299973964691,7.40427923202515
"169",2000,169,1999,1108,171,0.4408999979496,7.60040235519409,0,0,1,5.14166355133057,57.7661170959473,0.4408999979496,7.0103120803833
"170",2000,170,2362,347,190,0.205899998545647,7.76726388931274,0,0,1,5.24702405929565,60.3303871154785,0.205899998545647,5.84932470321655
"171",2000,171,328,2165,65,0.684300005435944,5.79301357269287,0,0,1,4.17438745498657,33.5590057373047,0.684300005435944,7.68017578125
"172",2000,172,1866,354,178,0.291500002145767,7.5315523147583,0,0,1,5.18178367614746,56.7242813110352,0.291500002145767,5.86929702758789
"173",2000,173,1408,403,172,0.471100002527237,7.24992561340332,0,0,1,5.14749431610107,52.5614204406738,0.471100002527237,5.99893665313721
"174",2000,174,2297,764,193,0.191799998283386,7.7393593788147,0,0,1,5.26269006729126,59.8976821899414,0.191799998283386,6.63856792449951
"175",2000,175,2458,1107,255,0.450899988412857,7.80710315704346,0,0,1,5.54126358032227,60.9508590698242,0.450899988412857,7.00940895080566
"176",2000,176,2441,340,240,0.229300007224083,7.80016326904297,0,0,1,5.48063898086548,60.8425483703613,0.229300007224083,5.82894563674927
"177",2000,177,2337,589,209,0.229800000786781,7.75662326812744,0,0,1,5.34233427047729,60.1652030944824,0.229800000786781,6.37842607498169
"178",2000,178,737,1083,129,0.475400000810623,6.60258769989014,0,0,1,4.85981225967407,43.594165802002,0.475400000810623,6.98749017715454
"179",2000,179,842,1143,116,0.575999975204468,6.73578023910522,0,0,1,4.75359010696411,45.370735168457,0.575999975204468,7.04141187667847
"180",2000,180,883,239,150,0.890799999237061,6.7833251953125,0,0,1,5.01063537597656,46.013500213623,0.890799999237061,5.47646331787109
"181",2000,181,383,173,154,0.547699987888336,5.94803476333618,0,0,1,5.03695249557495,35.3791160583496,0.547699987888336,5.15329170227051
"182",2000,182,253,84,241,0.972800016403198,5.53338956832886,0,0,1,5.48479700088501,30.6184005737305,0.972800016403198,4.43081665039062
"183",2000,183,570,434,135,0.634299993515015,6.34563636779785,0,0,1,4.90527486801147,40.2671012878418,0.634299993515015,6.07304430007935
"184",2000,184,597,262,185,0.438899993896484,6.39191722869873,0,0,1,5.22035598754883,40.8566055297852,0.438899993896484,5.5683445930481
"185",2000,185,626,183,163,0.669800043106079,6.43935060501099,0,0,1,5.09375,41.4652366638184,0.669800043106079,5.20948600769043
"186",2000,186,570,364,131,0.56029999256134,6.34563636779785,0,0,1,4.8751974105835,40.2671012878418,0.56029999256134,5.89715385437012
"187",2000,187,1818,179,206,0.384799987077713,7.50549221038818,0,0,1,5.32787609100342,56.3324127197266,0.384799987077713,5.18738603591919
"188",2000,188,321,394,72,0.963099956512451,5.7714409828186,0,0,1,4.27666616439819,33.3095321655273,0.963099956512451,5.97635078430176
"189",2000,189,862,368,212,0.421699970960617,6.75925540924072,0,0,1,5.35658645629883,45.6875343322754,0.421699970960617,5.90808296203613
"190",2000,190,478,377,108,0.49669998884201,6.16961050033569,0,0,1,4.68213129043579,38.064094543457,0.49669998884201,5.9322452545166
"191",2000,191,411,143,123,0.604099988937378,6.01859331130981,0,0,1,4.81218433380127,36.2234649658203,0.604099988937378,4.96284484863281
"192",2000,192,460,311,101,0.80919998884201,6.13122653961182,0,0,1,4.61512041091919,37.5919380187988,0.80919998884201,5.7397928237915
"193",2000,193,937,119,138,0.740599989891052,6.8426833152771,0,0,1,4.92725372314453,46.8223152160645,0.740599989891052,4.77912330627441
"194",2000,194,650,199,240,0.728399991989136,6.47697257995605,0,0,1,5.48063898086548,41.9511756896973,0.728399991989136,5.29330492019653
"195",2000,195,520,265,99,0.879800021648407,6.25382900238037,0,0,1,4.59511995315552,39.1103782653809,0.879800021648407,5.57973003387451
"196",2000,196,675,312,124,0.539900004863739,6.51471281051636,0,0,1,4.82028150558472,42.4414825439453,0.539900004863739,5.74300336837769
"197",2000,197,736,279,121,0.563800036907196,6.60123014450073,0,0,1,4.79579067230225,43.5762405395508,0.563800036907196,5.63121175765991
"198",2000,198,344,729,78,0.615499973297119,5.84064149856567,0,0,1,4.35670900344849,34.113094329834,0.615499973297119,6.59167385101318
"199",2000,199,335,162,72,0.983900010585785,5.8141303062439,0,0,1,4.27666616439819,33.8041114807129,0.983900010585785,5.08759641647339
"200",2000,200,291,405,69,0.504999995231628,5.67332315444946,0,0,1,4.23410654067993,32.186595916748,0.504999995231628,6.00388717651367
"201",2000,201,522,225,143,0.953099966049194,6.25766754150391,0,0,1,4.96284484863281,39.1584014892578,0.953099966049194,5.41610050201416
"202",2000,202,399,831,80,0.509999990463257,5.9889612197876,0,0,1,4.38202667236328,35.8676567077637,0.509999990463257,6.7226300239563
"203",2000,203,287,445,66,0.677200019359589,5.6594820022583,0,0,1,4.18965482711792,32.0297355651855,0.677200019359589,6.09807443618774
